Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Emma Amos,Coloring Lesson,,graphics,assisted purchase,2015,,1937,2020,,1995
William Anastasi,Transfer,,video art,gift,1995,,1933,2023,,1968
William Anastasi,Untitled (Five Photographs/Five Cameras),,graphics,assisted purchase,2001,,1933,2023,,1979
William Anastasi,bababad (dalgha),,painting,gift,1995,,1933,2023,,1987
William Anastasi,Diptych Self-portrait,,,gift,2003,,1933,2023,,2001
William Anastasi,Untitled (Jerry Saltz Lecture Pocket Drawing),,graphics,gift,2009,,1933,2023,,2008
Eric Andersen,Untitled,,graphics,assisted purchase,2008,,1942,,,1994
Allan Anderson,Uskudar,,painting,gift,1959,,1907,1959,,1959
Clarence William Anderson,First Try,,,gift,2004,,1891,1972,,1949
Clarence William Anderson,Action Plus,,,gift,2004,,1891,1972,,1949
Clarence William Anderson,Fly Time,,,gift,2004,,1891,1972,,1955
John Anderson,Big Sam's Bodyguard,,,museum accession,1964,,1928,,,1962
Laurie Anderson,(MATA in MOUNTAINS),,,gift,2006,,1947,,,2005
Lennart Anderson,Portrait of Mrs. Suzy Peterson,,painting,assisted purchase,1963,,1928,2015,,1959
Linda Anderson,Mother and Child,,painting,gift,2002,,,,,1999
Walter Anderson,Grass (Series),,graphics,gift,2002,,1903,1965,,1945
Joe Andoe,Untitled,,painting,gift,2000,,1955,,,2000
Carl Andre,Quincy Slot Work,,object,gift,2008,,1935,2024,,1959
Carl Andre,aaaaaaaaaabbbbbbbbbbccccccccccdddddddddd,,graphics,gift,2024,,1935,2024,,1960
Carl Andre,Thirteen Visageless Monosyllables from Swinburne,,graphics,gift,2024,,1935,2024,,1960
Carl Andre,ESSAYONSCULPTUREFORECGOOSSEN,,graphics,gift,2024,,1935,2024,,1964
Carl Andre,GAZETTEER,,graphics,gift,2024,,1935,2024,,1964
Carl Andre,days mind case code dust case time guns dock,,graphics,gift,2024,,1935,2024,,1964
Carl Andre,Letter to Doug Lawder,,graphics,assisted purchase,1978,,1935,2024,,1967
Carl Andre,28 Lead Rectangle,,object,gift,2024,,1935,2024,,1968
Carl Andre,Smithsonite Spiral,,object,gift,2008,,1935,2024,,1973
Carl Andre,PERPLEXITIESHOUSEHOLDWANTSINDIANMODEOFBOILINGEGGSOCEARNINGSAVALUABLE(from YUCATAN),,photography,assisted purchase,2013,,1935,2024,,1973
Carl Andre,Twenty-Ninth Copper Cardinal,,object,gift,1975,,1935,2024,,1975
Carl Andre,Untitled,,graphics,gift,1994,,1935,2024,,1976
Carl Andre,Paraglyph,,sculpture,gift,2011,,1935,2024,,1989
Carl Andre,(The Title Of This Work Is Apparent When Taken Apart),,object,gift,1996,,1935,2024,,1990
Milet Andrejevic,Monument to an Unknown Soldier,,painting,gift,1964,,1925,1989,,1963
Benny Andrews,New York Café,,,gift,2004,,1930,2006,,1967
Benny Andrews,Circle Study #42,,graphics,assisted purchase,2016,,1930,2006,,1972
Kenneth Anger,"Kenneth Anger, Close Up, Straight Theater, San Francisco",,graphics,assisted purchase,2006,,1927,,,1969
Kenneth Anger,Bobby Beausoleil (from Manson Family) Double Torso with Multiple Arms,,graphics,assisted purchase,2006,,1927,,,1969
Kenneth Anger,"Bobby Beausoleil, Multiple Eyes, Kaleidoscope Lens",,graphics,assisted purchase,2006,,1927,,,1969
Kenneth Anger,Hollywood Babylon,,painting,gift,2009,,1927,,,1975
Kenneth Anger,Mouse Heaven,,video art,gift,2006,,1927,,,2005
Suzanne Anker,Untitled,,new media,gift,2002,,1946,,,2001
Anonymous,Untitled (Pen and Ink),,graphics,gift,2009,,,,,2000
William Anthony,TAKKA TAKKA,,graphics,gift,1970,,1934,,,1966
"David Antin, Paul Blackburn, Robert Bly, Robert Creeley, Robert Duncan, Clayton Eshleman, Anthony Hecht, Stanley Kunitz, Denise Levertov, Walter Lowenfels, Joel L. Oppenheimer, Allen Planz, Jerome Rothenberg, Frank Samperi, Gilbert Sorrentino, Charles Stein, Tony Towle, James Wright",POEMS,,object,assisted purchase,2006,,1932,,,1967
Eleanor Antin,Representational Painting,,video art,assisted purchase,2015,,1935,,,1971
Eleanor Antin,The King,,video art,assisted purchase,2015,,1935,,,1972
Eleanor Antin,The Gentleman's Game is the Ladies Gain,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Problem of the Drainage,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"""The Quality of Mercy is not Strained....""",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The New Arrival,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,What's on the End of the Line?,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Stopping on the Bridge to catch a Fish,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,What has she lost?,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Blind Man's Buff,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"""A charming passage""",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Uninvited Guests,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The gentle Muse,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Secrets,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Long Adieu,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Reverie,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Country Airs,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"""They also Serve...""",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"""Not too high, Sir - """,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Troth,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Chance Encounter,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Tree Sprite,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Broken Vows,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Sick Child,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Myself - 1853,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Myself - 1854,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Myself - 1855,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Angel of Mercy,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Learning to Walk,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Wounded Sergeant,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"""Who gave the order to charge, General?""",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Sharpshooter,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The American Sketch Artist takes their Money at Cards,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Letter Home,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Camp Life,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,A Cup of Tea,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The End,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,War Games,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Extra Rations,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,A Soldier's Work is Never Done!,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,A Friend in Need,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Mr. Russell of the Times,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,A Letter from Home,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Tossing in the Blanket,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Prayer Meeting,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Field Barber,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Picket,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"Lord Cardigan and ""Jubilee"" ride out together",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Lord Raglan visits us at Scutari,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,After the Charge,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Dead Soldier,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Interogation of a Russian Prisoner,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Wounded Drummer Boy,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Russian Prisoner Dreams of Home,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Camp Party,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Lord Cardigan and Jubilee,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Reflections on the Day,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Operation in the Field Hospital,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,In the Trenches before Sebastopol,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"Cardigan, Jubilee and their Party",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Lord Cardigan Visits the Fortifications before Sebastopol,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Our Jolly Cook,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Execution of a Deserter,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,"Philip Steinmetz, Esq.",,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,Taps,,graphics,assisted purchase,1995,,1935,,,1977
Eleanor Antin,The Angel of Mercy,,video art,assisted purchase,2011,,1935,,,1977
Eleanor Antin,Recollections of My Life with Diaghilev,,graphics,assisted purchase,2012,,1935,,,2009
Stephen Antonakos,Marie's First Neon,,object,gift,1966,,1926,2013,,1965
Janine Antoni,Untitled,,graphics,assisted purchase,2012,,1964,,,1997
Janine Antoni,Mortar and Pestle,,graphics,gift,1999,,1964,,,1999
Julio Antonio,Untitled,,graphics,gift,1995,,1950,,,1994
Richard Anuszkiewicz,Inner Red,,painting,gift,1974,,1930,2020,,1960
Richard Anuszkiewicz,The Fourth of the Three,,graphics,gift,1964,,1930,2020,,1963
Richard Anuszkiewicz,Optic Red and Blue,,graphics,gift,1973,,1930,2020,,1965
Richard Anuszkiewicz,Spectral 9,,graphics,gift,1969,,1930,2020,,1969
Richard Anuszkiewicz,Orange Delight,,painting,gift,1969,,1930,2020,,1969
Richard Anuszkiewicz,Imagination,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Divine Body,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,The Eye Sees More,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,System,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Eternity,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Sun's Light,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Led to Believe,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Burning Bright,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,God,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Grandeur,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Grandeur,,graphics,gift,1970,,1930,2020,,1970
Richard Anuszkiewicz,Volumes,,graphics,gift,1971,,1930,2020,,1970
Richard Anuszkiewicz,Veridified,,graphics,gift,2015,,1930,2020,,1971
Richard Anuszkiewicz,Concentric II,,,gift,1998,,1930,2020,,1958
Richard Anuszkiewicz,Trans-Lumina With Turquoise,,graphics,gift,2008,,1930,2020,,1986
Richard Anuszkiewicz,Transl'umina Graphic,,,museum accession,2011,,1930,2020,,1986
Polly Apfelbaum,Ice,,object,assisted purchase,1998,,1955,,,1998
Polly Apfelbaum,Flags of Revolt and Defiance,,graphics,assisted purchase,2006,,1955,,,2006
Ida Applebroog,"Executive Tower, West Plaza",,graphics,gift,2011,,1929,2023,,1982
Ida Applebroog,Just Watch and See,,graphics,gift,2015,,1929,2023,,1985
Ida Applebroog,Emetic Fields,,painting,gift,1999,,1929,2023,,1989
Ida Applebroog,Untitled,,graphics,assisted purchase,2012,,1929,2023,,1996
Ida Applebroog,Modern Olympia,,graphics,assisted purchase,2012,,1929,2023,,2003
Tomie Arai,Rising Waters,,graphics,assisted purchase,2006,,1949,,,1986
Diane Arbus,"Carroll Baker on screen in ""Baby Doll""",,graphics,assisted purchase,1995,,1923,1971,,1956
Diane Arbus,"Miss Stormé de Larverie, the Lady Who Appears to be a Gentleman, N.Y.C.",,graphics,gift,2005,,1923,1971,,1961
Diane Arbus,"His Serene Highness Prince Robert De Rohan Courtenay, N.Y.C.",,graphics,gift,2008,,1923,1971,,1961
Diane Arbus,"Max Maxwell Landar, Uncle Sam, N.Y.C.",,graphics,gift,2008,,1923,1971,,1961
Diane Arbus,"William Mack, Sage of the Wilderness, N.Y.C.",,graphics,gift,2008,,1923,1971,,1961
Diane Arbus,"Two female impersonators backstage, N.Y.C.",,graphics,assisted purchase,1998,,1923,1971,,1962
Diane Arbus,"Teenage Couple on Hudson Street, N.Y.C.",,graphics,gift,2011,,1923,1971,,1963
Diane Arbus,"Triplets in their bedroom, N.J.",,graphics,gift,2011,,1923,1971,,1963
Diane Arbus,"Puerto Rican Woman with a Beauty Mark, N.Y.C.",,graphics,gift,2011,,1923,1971,,1965
Diane Arbus,"A Young Man and His Pregnant Wife in Washington Square Park, N.Y.C.",,graphics,gift,2011,,1923,1971,,1965
Diane Arbus,"Woman In Her Negligee, N.Y.C.",,graphics,gift,2010,,1923,1971,,1966
Diane Arbus,"Two Ladies at the Automat, N.Y.C.",,graphics,gift,2014,,1923,1971,,1966
Diane Arbus,"Young Man on a Sofa, N.Y.C.",,graphics,assisted purchase,2012,,1923,1971,,1966
Diane Arbus,"Patriotic Young Man with a Flag, N.Y.C.",,graphics,gift,2014,,1923,1971,,1967
Diane Arbus,"A family on their lawn one Sunday in Westchester, N.Y.",,graphics,assisted purchase,1995,,1923,1971,,1968
Diane Arbus,"Woman with a Veil on Fifth Avenue, N.Y.C.",,graphics,assisted purchase,1997,,1923,1971,,1968
Diane Arbus,"Superstar at home, N.Y.C.",,graphics,assisted purchase,2015,,1923,1971,,1968
Diane Arbus,"A very young baby, N.Y.C.",,graphics,gift,2011,,1923,1971,,1968
Diane Arbus,Masked woman in a wheelchair,,graphics,gift,1998,,1923,1971,,1970
Diane Arbus,Untitled #09,,graphics,gift,2008,,1923,1971,,1970
Diane Arbus,Untitled #16,,graphics,gift,2008,,1923,1971,,1970
Diane Arbus,Untitled #4,,graphics,gift,2011,,1923,1971,,1970
"Cory Arcangel, Paul B. Davis",Rudy's Cake Walk,,installation,assisted purchase,2005,,1978,,,2002
Cory Arcangel,Super Mario Clouds,,video art,assisted purchase,2005,,1978,,,2002
Cory Arcangel,"Photoshop CS: 110 by 72 inches, 300 DPI, RGB, square pixels, default gradient ""Yellow, Violet, Red, Teal"", mousedown y=16450 x=10750, mouse up y=18850 x=20600",,graphics,gift,2010,,1978,,,2009
Cory Arcangel,Untitled (Paris Hilton CD),,graphics,gift,2011,,1978,,,2010
Cory Arcangel,HP Photosmart C3180 All-In-One Test (Forward and Back Again),,graphics,gift,2013,,1978,,,2010
Cory Arcangel,$10 Applebee's Gift Card,,graphics,gift,2016,,1978,,,2013
Cory Arcangel,Diddy / Lakes,,video art,gift,2023,,1978,,,2013
Edgar Arceneaux,1968,,graphics,assisted purchase,2007,,1972,,,2005
Edmund Archer,Buying Flowers,,painting,museum accession,1931,,1904,1986,,1930
Edmund Archer,Organdy Collar,,painting,museum accession,1938,,1904,1986,,1936
Edmund Archer,"Howard Patterson of the ""Harlem Yankees""",,painting,museum accession,1942,,1904,1986,,1940
Alexander Archipenko,Torso in Space,,painting,gift,1958,,1887,1964,,1936
Alexander Archipenko,Torso in Space,,sculpture,gift,1968,,1887,1964,,1936
Alexander Archipenko,King Solomon,,sculpture,gift,1969,,1887,1964,,1963
Stuart Arends,S. B. 2,,painting,gift,2002,,1950,,,1995
Stuart Arends,Stack 2,,painting,gift,2002,,1950,,,1995
Arman,Boom-Boom,,graphics,gift,1966,,1928,2005,,1965
John Taylor Arms,Castles in the Air,,,gift,1974,,1887,1953,,1921
John Taylor Arms,"Early Morning, North River",,graphics,assisted purchase,1989,,1887,1953,,1921
John Taylor Arms,Rocamadour,,graphics,gift,1971,,1887,1953,,1926
John Taylor Arms,French Lace,,graphics,gift,1996,,1887,1953,,1949
David Armstrong,"French Chris, Rue André Antoine",,graphics,assisted purchase,1994,,1954,2014,,1980
David Armstrong,"Chris Wool at Elizabeth Street, NYC",,graphics,assisted purchase,1994,,1954,2014,,1980
David Armstrong,"Tree, Potsdam",,graphics,gift,2001,,1954,2014,,1993
David Armstrong,"Tom at East River Park, New York City",,graphics,gift,2006,,1954,2014,,1993
David Armstrong,"Candler Building, New York City",,graphics,gift,2001,,1954,2014,,1997
David Armstrong,"Phoenix, Profile, Brooklyn",,graphics,assisted purchase,2002,,1954,2014,,2000
Robert Arneson,Whistling in the Dark,,,assisted purchase,1977,,1930,1992,,1976
Robert Arneson,Frontal,,graphics,assisted purchase,1980,,1930,1992,,1980
Robert Arneson,California Artist,,graphics,gift,2015,,1930,1992,,1982
Robert Arneson,A Nuclear War Head,,object,assisted purchase,2013,,1930,1992,,1983
Robert Arneson,The Colonel's at It Again,,,gift,2014,,1930,1992,,1986
Charles Arnoldi,Untitled,,graphics,gift,2009,,1946,,,1982
Ralph Arnold,Celebration,,graphics,museum accession,1971,,1928,2006,,1970
David Aronson,The Judges,,graphics,gift,1960,,1923,2015,,1959
David Aronson,Samson and Delilah,,sculpture,gift,1965,,1923,2015,,1961
Richard Artschwager,Untitled,,graphics,assisted purchase,2012,,1923,2013,,1958
Richard Artschwager,Description of Table,,object,gift,1966,,1923,2013,,1964
Richard Artschwager,Construction with Indentation,,object,gift,1972,,1923,2013,,1966
Richard Artschwager,100 Locations (Blp),,object,gift,2013,,1923,2013,,1968
Richard Artschwager,Locations,,object,gift,1994,,1923,2013,,1969
Richard Artschwager,Button,,,assisted purchase,2005,,1923,2013,,1969
Richard Artschwager,The Bush,,,assisted purchase,1972,,1923,2013,,1971
Richard Artschwager,Interior,,graphics,assisted purchase,1979,,1923,2013,,1972
Richard Artschwager,"Door, Mirror, Table, Basket, Rug, Window D",,graphics,assisted purchase,1984,,1923,2013,,1975
Richard Artschwager,Expression and Impression,,object,gift,2003,,1923,2013,,1963
Richard Artschwager,Untitled,,graphics,gift,1994,,1923,2013,,1976
Richard Artschwager,Chandelier I,,graphics,gift,2013,,1923,2013,,1976
Richard Artschwager,Bushes Going Away,,graphics,gift,1991,,1923,2013,,1977
Richard Artschwager,Untitled,,graphics,gift,2024,,1923,2013,,1977
Richard Artschwager,Pyramid/Table/Window/Mirror/Door/Rug/Basket,,object,gift,2017,,1923,2013,,1979
Richard Artschwager,Window/Table,,graphics,assisted purchase,1997,,1923,2013,,1980
Richard Artschwager,City of Man,,graphics,gift,2024,,1923,2013,,1981
Richard Artschwager,Tree/Tree,,graphics,gift,2024,,1923,2013,,1981
Richard Artschwager,City of Man,,object,gift,2024,,1923,2013,,1981
Richard Artschwager,Bookcase III,,object,gift,2011,,1923,2013,,1981
Richard Artschwager,Dinner II,,graphics,gift,2024,,1923,2013,,1982
Richard Artschwager,Volcano #4,,graphics,gift,2011,,1923,2013,,1982
Richard Artschwager,Organ of Cause and Effect III,,painting,assisted purchase,1987,,1923,2013,,1986
Richard Artschwager,Book,,object,gift,2024,,1923,2013,,1987
Richard Artschwager,Mirror,,object,gift,1997,,1923,2013,,1988
Richard Artschwager,White Table,,object,gift,2017,,1923,2013,,1988
Richard Artschwager,Mirror,,object,gift,2010,,1923,2013,,1988
Richard Artschwager,Chair/Chair,,painting,bequest,1995,,1923,2013,,1987
Richard Artschwager,Building Riddled with Listening Devices (Alpha),,graphics,assisted purchase,1990,,1923,2013,,1990
Richard Artschwager,Building Riddled with Listening Devices (Beta),,graphics,assisted purchase,1990,,1923,2013,,1990
Richard Artschwager,Horizon,,graphics,assisted purchase,1990,,1923,2013,,1990
Richard Artschwager,See by Looking/Hear by Listening,,object,museum accession,1992,,1923,2013,,1992
Richard Artschwager,Diderot's Last Resort,,object,gift,2017,,1923,2013,,1992
Richard Artschwager,"Table, Window, Mirror, Door, Basket",,graphics,assisted purchase,2016,,1923,2013,,1993
Richard Artschwager,Untitled,,object,gift,2017,,1923,2013,,1994
Richard Artschwager,Untitled,,graphics,gift,1999,,1923,2013,,1998
Richard Artschwager,Untitled,,graphics,gift,1999,,1923,2013,,1998
Richard Artschwager,Untitled,,graphics,gift,1999,,1923,2013,,1998
Richard Artschwager,Untitled,,graphics,gift,1999,,1923,2013,,1998
Richard Artschwager,Cerise,,object,gift,2024,,1923,2013,,2002
Richard Artschwager,Table (Wannabe),,object,museum accession,2009,,1923,2013,,2009
Richard Artschwager,Monument,,object,gift,2014,,1923,2013,,2010
Richard Artschwager,Six in Four-E1,,object,museum accession,2015,,1923,2013,,2012
Richard Artschwager,Six in Four-E2,,object,museum accession,2015,,1923,2013,,2012
Richard Artschwager,Six in Four-E3,,object,museum accession,2015,,1923,2013,,2012
Richard Artschwager,Six in Four-E4,,object,museum accession,2015,,1923,2013,,2012
